live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp,id
931,99,48,8,5,57,8,40,30,5,0,4,16,20,ENG,d7553721
343,9,8,0,6,0,1,0,0,0,0,2,1,20,ENG,d79a8c87
2453,77,68,1,43,2,9,0,0,0,0,5,6,20,ENG,d8931174
994,32,31,2,12,14,1,0,0,0,0,2,19,20,ENG,d93c2511
53,14,0,0,0,3,13,1,0,0,0,0,1,20,ENG,d9565625
1127,381,54,2,3,173,250,77,44,26,0,8,44,20,ENG,d9ba39fc
231,14,0,1,0,4,1,0,0,0,0,1,10,20,ENG,d9cfca3d
816,34,4,2,2,25,11,1,0,0,0,3,24,20,ENG,da052c14
1523,39,23,0,15,2,16,0,0,0,0,2,9,20,ENG,da7b447d
174,2,0,0,0,3,1,0,0,0,0,0,6,20,ENG,dae8623e
608,11,1,2,8,8,1,0,0,0,0,10,8,20,ENG,dbe56a33
11,1,0,0,0,0,0,1,0,0,0,0,1,20,ENG,dc008610
160,19,3,0,1,24,2,7,4,2,0,1,8,20,ENG,dc4cae05
818,95,12,0,6,34,83,0,0,0,0,2,16,20,ENG,dc6f5bdd
70,4,1,1,1,4,1,2,0,1,0,2,2,20,ENG,dd0daf32
173,40,4,1,3,14,32,4,0,4,0,0,6,20,ENG,dd323728
743,213,15,1,13,69,190,8,5,2,0,6,24,20,ENG,de0f152c
768,23,18,0,5,4,5,0,0,0,0,2,10,20,ENG,de5b5570
1270,28,22,0,20,2,6,0,0,0,0,4,3,20,ENG,debe38a0
97,2,1,0,0,1,1,0,0,0,0,0,0,20,ENG,def899bd
171,2,2,0,0,1,0,0,0,0,0,0,0,20,ENG,df10e27c
3169,106,88,7,39,0,16,0,0,0,0,1,6,20,ENG,e06683ca
147,111,34,0,0,0,0,0,0,0,0,0,0,20,ENG,e082af5b
18,2,1,0,1,0,1,0,0,0,0,0,0,20,ENG,e0900238
48,12,1,0,1,3,11,0,0,0,0,0,0,20,ENG,e0991c04
741,132,11,0,1,54,101,20,10,3,0,2,17,20,ENG,e0bc6fdc
1461,60,20,12,2,33,5,9,1,1,0,6,21,20,ENG,e2716bd0
1139,309,2,1,3,54,307,0,0,0,0,3,34,20,ENG,e28868f3
46,7,0,0,0,7,7,0,0,0,0,0,3,20,ENG,e2dde94c
971,62,4,13,1,45,9,27,5,14,0,2,26,20,ENG,e342ad68
253,143,49,0,3,0,0,0,0,0,0,3,0,20,ENG,e358587b
839,185,19,2,4,18,166,0,0,0,0,1,11,20,ENG,e3a5814e
1982,265,51,32,48,304,36,175,70,44,7,14,48,20,ENG,e46012d4
988,236,30,3,12,81,196,10,9,0,0,5,25,20,ENG,e514ab62
138,12,0,0,0,3,2,0,0,0,0,1,1,20,ENG,e58a03c6
657,383,122,0,1,0,0,0,0,0,0,5,0,20,ENG,e5a76dfe
1008,281,13,0,10,69,267,1,0,1,0,1,25,20,ENG,e5d01ecf
1867,69,51,4,25,16,17,1,1,0,0,8,19,20,ENG,e61b8aee
25,23,12,0,1,0,0,0,0,0,0,0,0,20,ENG,e7434f04
142,12,0,0,3,15,1,0,0,0,0,0,3,20,ENG,e75750a3
421,16,0,0,3,6,0,0,0,0,0,2,18,20,ENG,e77dc3b2
647,27,25,1,6,1,2,0,0,0,0,2,2,20,ENG,e7ca0439
12,0,0,0,0,3,0,0,0,0,0,0,1,20,ENG,e8832875
210,13,0,0,1,11,0,0,0,0,0,1,10,20,ENG,e8c9f4e9
631,27,27,0,4,0,0,0,0,0,0,3,3,20,ENG,e9254eec
129,4,3,1,2,1,0,1,0,0,0,0,0,20,ENG,e97fd090
201,35,2,0,0,2,33,0,0,0,0,0,4,20,ENG,e9971f2d
1183,52,32,1,3,5,20,0,0,0,0,3,8,20,ENG,eaeca114
1617,28,13,0,9,5,15,0,0,0,0,1,23,20,ENG,eb58eef0
1242,30,26,2,8,3,4,0,0,0,0,1,25,20,ENG,eb7822d7
210,0,0,0,0,9,0,0,0,0,0,1,9,20,ENG,eba42d2b
5,0,0,0,0,0,0,0,0,0,0,0,0,20,ENG,ebd0a048
25,2,0,0,0,0,0,0,0,0,0,0,2,20,ENG,ecf44e09
511,16,4,4,8,29,4,8,2,2,0,1,11,20,ENG,ed1e53f3
1443,258,85,19,9,221,7,157,54,71,5,8,29,20,ENG,ee38d9c5
1078,252,10,1,6,44,242,0,0,0,0,3,41,20,ENG,efb9215a
225,7,3,0,1,9,2,2,2,0,0,1,9,20,ENG,f08490a6
1,0,0,0,0,0,0,0,0,0,0,0,0,20,ENG,f1e94cd6
1134,446,114,0,6,0,0,0,0,0,0,3,2,20,ENG,f23f9d20
1100,141,39,0,11,29,102,0,0,0,0,5,21,20,ENG,f25b010f
681,7,1,5,0,7,3,2,0,0,0,2,8,20,ENG,f25c8e3a
261,0,0,4,4,13,0,0,0,0,0,2,10,20,ENG,f2bf1b0f
169,4,1,0,2,4,2,0,0,0,0,0,5,20,ENG,f2f29dda
203,37,4,0,0,6,33,0,0,0,0,1,4,20,ENG,f31def1e
966,168,7,1,3,66,160,1,1,0,0,2,24,20,ENG,f4290206
196,53,5,0,0,23,48,0,0,0,0,0,9,20,ENG,f4e433d4
19,1,0,0,0,2,1,0,0,0,0,0,0,20,ENG,f573a8bf
367,51,0,2,1,11,0,0,0,0,0,0,24,20,ENG,f586779e
1731,335,158,5,35,221,6,169,49,72,0,5,19,20,ENG,f5a00fa4
2054,58,42,2,2,2,16,0,0,0,0,2,16,20,ENG,f5deef4c
11,0,0,0,0,0,0,0,0,0,0,0,0,20,ENG,f5e6d08d
1066,38,13,3,12,24,15,4,0,1,0,6,27,20,ENG,f63d8a4b
187,9,0,0,2,35,1,8,8,0,0,0,3,20,ENG,f72293fc
217,94,24,0,1,0,0,0,0,0,0,0,1,20,ENG,f76e6b4e
1915,82,72,12,20,9,10,0,0,0,0,12,10,20,ENG,f7d50789
107,1,1,0,0,2,0,0,0,0,0,0,1,20,ENG,f833a830
583,126,14,0,3,27,112,0,0,0,0,2,30,20,ENG,f874dd44
2430,85,69,1,17,8,16,0,0,0,0,3,7,20,ENG,f8fcd2a5
830,19,1,6,1,56,5,2,0,1,0,4,44,20,ENG,fa031b34
0,0,0,0,0,0,0,0,0,0,0,0,0,20,ENG,fa38722f
710,110,9,0,3,37,101,0,0,0,0,0,24,20,ENG,fb614c44
166,30,3,0,1,16,27,0,0,0,0,0,5,20,ENG,fc027d02
1169,127,57,4,16,257,10,60,57,1,0,9,58,20,ENG,fc15fb84
572,166,76,1,2,112,14,55,21,17,1,1,17,20,ENG,fcab00a0
478,90,7,0,2,44,83,0,0,0,0,3,11,20,ENG,fce2302c
1808,19,12,3,13,39,4,0,0,0,0,6,32,20,ENG,fdd85f94
22,8,1,0,0,0,0,0,0,0,0,0,0,20,ENG,fe558029
79,4,0,0,2,1,0,0,0,0,0,0,0,20,ENG,fe8e6fa1
495,8,8,0,3,3,0,0,0,0,0,2,2,20,ENG,fed96827
1432,125,69,4,24,41,12,13,9,0,2,8,23,20,ENG,ff527768
564,39,3,1,9,107,17,18,3,7,2,4,35,20,ENG,ffa90327
6,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG,00f0482f
1214,347,58,0,3,82,282,7,3,0,3,8,34,21,ENG,01226327
498,6,6,1,3,0,0,0,0,0,0,0,0,21,ENG,012c975a
1339,11,10,3,4,9,0,1,0,0,0,4,28,21,ENG,02b29014
1251,53,38,0,4,3,14,0,0,0,0,1,6,21,ENG,0313a347
1,1,0,0,0,0,0,0,0,0,0,0,0,21,ENG,03622183
36,0,0,0,0,1,0,0,0,0,0,0,1,21,ENG,03edb878
678,85,2,0,7,35,83,0,0,0,0,2,18,21,ENG,0420d84f
466,125,0,0,1,23,125,0,0,0,0,2,21,21,ENG,0442183b
519,3,0,3,2,19,2,0,0,0,0,5,24,21,ENG,07802f7f
257,8,1,2,1,30,3,2,0,2,0,1,11,21,ENG,08452314
46,13,2,0,0,6,11,0,0,0,0,0,3,21,ENG,099e666f
357,26,4,0,0,1,22,0,0,0,0,0,10,21,ENG,0b33f6ad
239,1,0,1,1,3,1,0,0,0,0,0,5,21,ENG,0d4ceb32
1002,76,15,1,15,71,8,25,21,4,0,4,21,21,ENG,0df2b165
771,56,6,2,5,41,26,1,1,0,0,3,22,21,ENG,0f7533cd
1002,22,18,1,12,6,4,0,0,0,0,2,9,21,ENG,101da2b5
1002,83,18,0,15,19,60,5,5,0,0,2,14,21,ENG,10b9fa99
223,10,1,0,1,7,9,0,0,0,0,0,3,21,ENG,111c3236
1257,27,17,0,14,1,9,0,0,0,0,1,4,21,ENG,119b9a8e
586,11,9,0,2,7,2,0,0,0,0,3,4,21,ENG,11ff3d56
1785,235,22,0,17,144,180,33,15,14,0,8,34,21,ENG,1265a93a
1649,89,41,1,12,2,48,0,0,0,0,2,8,21,ENG,132a82f1
227,2,1,0,0,8,0,0,0,0,0,0,4,21,ENG,1544f145
35,0,0,0,0,1,0,0,0,0,0,0,1,21,ENG,1566e437
966,9,8,0,1,1,1,0,0,0,0,1,9,21,ENG,1598599e
1229,41,36,0,25,6,5,0,0,0,0,9,8,21,ENG,15ea812b
625,32,2,1,12,58,23,7,2,3,0,2,13,21,ENG,15f3ec41
217,6,0,0,0,2,2,0,0,0,0,0,7,21,ENG,16ceb862
78,6,1,0,0,5,5,0,0,0,0,1,6,21,ENG,17370b95
735,10,5,1,0,17,2,0,0,0,0,1,20,21,ENG,17695062
443,2,0,1,2,18,1,0,0,0,0,4,18,21,ENG,178ae8f8
38,9,2,0,1,0,0,0,0,0,0,0,0,21,ENG,17acc2ed
1238,206,11,0,9,64,195,0,0,0,0,15,31,21,ENG,17d4507a
121,8,5,0,0,16,2,1,1,0,0,1,6,21,ENG,1880614f
1498,30,28,0,13,3,2,0,0,0,0,6,11,21,ENG,18b896d6
41,2,2,0,0,7,0,0,0,0,0,0,2,21,ENG,18b999f4
805,34,23,0,7,1,11,0,0,0,0,3,5,21,ENG,18e96f64
1734,36,33,0,16,5,2,0,0,0,0,5,7,21,ENG,1900032e
887,14,8,2,16,23,2,3,2,0,0,7,11,21,ENG,1961b2aa
1361,178,10,0,1,46,168,0,0,0,0,6,30,21,ENG,197640fd
4,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,19f4d211
453,38,2,0,0,1,36,0,0,0,0,2,8,21,ENG,1a4ef233
1410,255,29,1,7,62,226,0,0,0,0,5,44,21,ENG,1a7fcf39
1071,80,10,0,4,25,69,0,0,0,0,2,16,21,ENG,1aa84968
119,41,0,0,0,10,41,0,0,0,0,2,5,21,ENG,1ae30132
1373,355,64,0,8,215,247,44,23,17,1,8,52,21,ENG,1b84dbe1
693,11,2,1,1,35,7,1,0,1,0,1,16,21,ENG,1bf33a9a
1539,18,16,1,24,30,1,0,0,0,0,4,26,21,ENG,1c7012b8
1117,29,24,1,4,0,5,0,0,0,0,3,5,21,ENG,1cb49278
798,120,23,0,17,11,97,0,0,0,0,6,19,21,ENG,1d042188
428,3,0,1,0,29,2,1,0,0,0,2,13,21,ENG,1ecb65be
481,123,6,0,4,19,113,4,4,0,0,2,14,21,ENG,1ef37668
44,1,1,0,0,1,0,0,0,0,0,0,1,21,ENG,1f9a3a04
579,6,0,6,8,22,4,0,0,0,0,1,18,21,ENG,1fb1c435
153,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG,1fdfd6da
1370,52,21,0,16,10,31,0,0,0,0,1,7,21,ENG,21166ff4
0,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,21945a9e
926,32,12,6,22,38,12,0,0,0,0,7,31,21,ENG,21a66f6a
1055,261,34,0,9,81,227,0,0,0,0,4,16,21,ENG,2389cdc2
1486,282,28,0,13,52,254,0,0,0,0,1,34,21,ENG,246d153b
386,19,3,0,1,9,14,0,0,0,0,2,20,21,ENG,254147d4
3,0,0,0,0,1,0,0,0,0,0,0,0,21,ENG,25b82f9a
888,292,65,0,2,0,0,0,0,0,0,2,0,21,ENG,2628fd2b
310,2,1,0,3,8,0,0,0,0,0,3,11,21,ENG,2691c772
364,10,4,0,0,3,1,1,1,0,0,1,6,21,ENG,26f6dca8
89,5,0,0,0,2,0,0,0,0,0,0,1,21,ENG,27c01749
1469,70,42,1,7,63,9,19,4,10,0,6,33,21,ENG,282679b4
2153,83,71,0,22,1,12,0,0,0,0,4,4,21,ENG,282f75f3
1139,243,9,0,2,101,234,0,0,0,0,3,36,21,ENG,289601e6
467,1,1,0,6,0,0,0,0,0,0,0,1,21,ENG,28b40c9c
193,53,7,0,0,0,0,0,0,0,0,0,0,21,ENG,28d596a0
1799,62,56,0,14,0,4,0,0,0,0,4,7,21,ENG,2928dca2
283,16,5,2,3,13,0,8,2,5,1,1,7,21,ENG,29733c72
160,14,1,0,0,5,2,0,0,0,0,0,9,21,ENG,2973d8ff
758,52,12,0,7,9,40,0,0,0,0,1,10,21,ENG,2acd49b9
430,13,0,4,2,21,5,0,0,0,0,1,11,21,ENG,2b16cb1a
878,17,13,1,6,4,4,0,0,0,0,2,8,21,ENG,2b471f99
577,22,5,1,1,26,4,10,6,3,0,3,25,21,ENG,2b622f01
786,21,4,0,0,0,17,0,0,0,0,1,4,21,ENG,2b91cf8e
260,9,3,0,1,0,6,0,0,0,0,1,2,21,ENG,2baec6ce
25,2,1,0,0,1,1,0,0,0,0,0,0,21,ENG,2bd83368
337,4,2,1,1,0,2,0,0,0,0,1,0,21,ENG,2bed3eab
1237,99,66,2,10,38,4,23,10,9,2,5,16,21,ENG,2ce2508a
576,10,8,0,2,0,2,0,0,0,0,2,1,21,ENG,2d61d13a
2774,521,81,2,22,294,321,119,22,78,0,8,51,21,ENG,2e4f5f03
666,17,15,0,3,2,0,0,0,0,0,0,7,21,ENG,2f7acede
863,67,13,1,3,34,39,13,5,6,0,4,24,21,ENG,2f90f6b8
663,348,97,0,0,0,0,0,0,0,0,3,0,21,ENG,2f965a72
54,1,0,0,1,2,0,0,0,0,0,0,2,21,ENG,2fba6108
29,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG,30040f5d
212,11,0,2,3,16,0,0,0,0,0,2,6,21,ENG,30e81a88
77,2,1,0,0,1,1,0,0,0,0,0,2,21,ENG,312626c1
2665,52,46,1,5,2,2,0,0,0,0,5,10,21,ENG,31c69ef1
83,2,2,0,4,0,0,0,0,0,0,0,0,21,ENG,321a71a7
196,13,9,0,2,1,4,0,0,0,0,0,2,21,ENG,3233eefd
229,7,3,0,2,11,3,1,0,1,0,0,4,21,ENG,32f60ed8
420,13,4,0,2,30,5,0,0,0,0,3,13,21,ENG,3312f911
1245,197,15,0,9,62,180,2,1,0,0,3,37,21,ENG,3353737a
812,213,34,0,2,0,0,0,0,0,0,2,0,21,ENG,33887998
904,154,43,0,9,165,17,93,45,35,1,6,33,21,ENG,3423f250
2361,342,130,1,17,251,18,166,79,79,5,9,25,21,ENG,3515d404
1737,74,32,1,18,22,42,0,0,0,0,1,18,21,ENG,35e413f1
463,22,22,1,9,3,0,0,0,0,0,3,4,21,ENG,3626f7d9
801,270,99,0,7,0,0,0,0,0,0,9,1,21,ENG,36c2ca73
1345,150,88,1,48,94,0,48,16,12,12,4,21,21,ENG,3727dd3c
8,0,0,0,0,1,0,0,0,0,0,0,1,21,ENG,383e68b1
138,3,0,0,1,8,2,0,0,0,0,2,10,21,ENG,38c7feef
1019,68,22,0,14,83,6,34,9,17,1,7,35,21,ENG,38ceb24a
364,22,1,2,1,4,4,1,0,0,0,2,11,21,ENG,3925dbd6
62,4,1,0,0,1,3,0,0,0,0,1,2,21,ENG,3935e52e
954,197,5,1,1,62,192,0,0,0,0,2,47,21,ENG,394854c4
712,108,21,0,5,61,6,56,23,9,7,2,11,21,ENG,3a24769f
272,166,44,0,4,0,0,0,0,0,0,0,1,21,ENG,3a949a25
25,1,1,0,0,0,0,0,0,0,0,0,0,21,ENG,3add8ed8
313,2,0,1,2,26,1,1,1,0,0,2,11,21,ENG,3ae14ed1
329,15,6,3,1,14,0,9,1,7,0,2,4,21,ENG,3b029691
897,223,70,0,5,0,0,0,0,0,0,2,1,21,ENG,3bb7b8b4
17,0,0,0,1,0,0,0,0,0,0,0,0,21,ENG,3c066877
8,0,0,0,0,2,0,0,0,0,0,0,1,21,ENG,3d50bcdb
14,2,0,0,0,0,0,0,0,0,0,0,0,21,ENG,3e1550ee
741,25,22,0,8,0,2,0,0,0,0,1,6,21,ENG,3e9e06cb
632,2,0,2,3,27,2,0,0,0,0,3,25,21,ENG,3ea50f67
1363,66,14,1,7,32,25,19,2,3,0,5,21,21,ENG,3eb22ec9
900,295,15,0,3,99,280,0,0,0,0,9,33,21,ENG,3ec9195b
48,2,1,0,1,0,1,0,0,0,0,0,0,21,ENG,3f2d59fe
516,54,12,0,1,10,42,0,0,0,0,5,7,21,ENG,3fe6bd8c
122,4,0,0,1,13,1,0,0,0,0,1,3,21,ENG,4047c976
2016,96,52,0,10,0,44,0,0,0,0,3,12,21,ENG,4115ce4e
2407,355,56,4,50,82,299,0,0,0,0,8,46,21,ENG,420d7c7d
22,8,0,0,0,0,0,0,0,0,0,0,0,21,ENG,42130443
2,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,43309491
1388,132,67,1,25,114,1,64,40,16,0,12,15,21,ENG,43439614
50,0,0,0,0,1,0,0,0,0,0,0,3,21,ENG,43458538
59,1,0,0,0,3,1,0,0,0,0,1,2,21,ENG,43a166b4
11,0,0,0,0,2,0,0,0,0,0,0,3,21,ENG,4468ec10
665,150,12,0,2,33,137,1,1,0,0,2,21,21,ENG,44781702
1946,59,56,1,40,23,3,0,0,0,0,2,30,21,ENG,44bfb6c5
616,8,8,0,1,3,0,0,0,0,0,2,4,21,ENG,450ab6fc
381,98,33,0,1,0,0,0,0,0,0,0,0,21,ENG,4535e4bb
427,27,0,0,1,20,0,0,0,0,0,4,20,21,ENG,45963054
1761,25,25,4,8,3,0,0,0,0,0,3,10,21,ENG,45db685d
733,414,133,0,5,0,0,0,0,0,0,6,1,21,ENG,466fb2c5
273,38,2,0,0,11,36,0,0,0,0,2,3,21,ENG,46ee5234
1184,12,5,1,2,17,7,0,0,0,0,2,20,21,ENG,47369df8
995,21,17,0,6,2,4,0,0,0,0,3,7,21,ENG,47a34c4f
850,299,101,0,12,0,0,0,0,0,0,5,1,21,ENG,4806ec67
60,52,23,0,0,0,0,0,0,0,0,2,1,21,ENG,4879f8cb
155,2,0,1,1,12,1,0,0,0,0,2,2,21,ENG,48a5a5d6
1953,282,93,0,18,182,9,89,75,5,1,11,22,21,ENG,495945ef
788,31,2,1,1,35,5,1,0,0,0,5,23,21,ENG,49fe9070
278,1,0,1,0,4,1,0,0,0,0,1,6,21,ENG,4ab53cdb
591,384,133,0,3,0,0,0,0,0,0,14,1,21,ENG,4b40d9ca
1272,13,11,1,5,9,1,0,0,0,0,2,14,21,ENG,4b511457
599,71,7,3,4,11,9,0,0,0,0,2,26,21,ENG,4bcf39f6
1287,44,4,5,1,14,16,2,0,0,0,2,29,21,ENG,4c370d81
163,10,0,0,0,1,1,0,0,0,0,0,7,21,ENG,4d034881
31,2,0,1,0,2,0,1,0,1,0,0,1,21,ENG,4d0eb7d2
964,227,15,0,4,62,211,1,0,0,0,5,22,21,ENG,4dc4f138
659,1,1,0,2,7,0,0,0,0,0,3,18,21,ENG,4e9a0555
1362,123,62,2,32,77,4,57,28,21,0,5,18,21,ENG,4f565d77
1671,447,101,2,20,207,259,87,27,56,0,23,44,21,ENG,4f974391
1,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG,4fa62ae4
966,15,2,1,2,7,8,0,0,0,0,2,10,21,ENG,4fb9c88f
2098,220,63,12,43,166,40,59,27,21,2,21,68,21,ENG,507c7bdf
267,8,4,0,2,0,2,0,0,0,0,0,9,21,ENG,50dc94ce
47,1,0,0,0,1,0,0,0,0,0,1,2,21,ENG,50e6dc35
1100,26,18,0,5,1,8,0,0,0,0,1,6,21,ENG,515ebe8d
1368,149,28,0,1,39,110,11,1,9,0,0,13,21,ENG,51cf8561
608,35,32,0,1,0,3,0,0,0,0,1,2,21,ENG,52105203
578,87,3,0,1,30,82,2,0,2,0,1,12,21,ENG,5271c8f1
333,10,0,2,2,4,3,0,0,0,0,0,11,21,ENG,527f063d
1115,31,31,2,9,6,0,0,0,0,0,3,11,21,ENG,529f49ab
48,16,1,0,0,4,15,0,0,0,0,0,2,21,ENG,531a4aa8
56,6,0,0,0,1,6,0,0,0,0,1,0,21,ENG,5348aada
885,363,153,0,6,0,0,0,0,0,0,3,0,21,ENG,53af52f3
1892,185,32,3,0,37,153,0,0,0,0,4,31,21,ENG,53cad200
55,1,1,0,0,0,0,0,0,0,0,1,1,21,ENG,5540c9dc
120,0,0,0,0,9,0,0,0,0,0,0,3,21,ENG,55b4f1d6
2445,188,76,11,14,138,13,99,38,31,2,9,40,21,ENG,56f7a928
517,46,0,0,4,41,46,0,0,0,0,3,21,21,ENG,57df7a11
654,35,11,1,2,57,3,21,10,5,1,1,32,21,ENG,57e3f0c7
60,38,7,0,0,0,0,0,0,0,0,0,0,21,ENG,58bc7d18
737,9,2,2,11,30,2,4,0,0,0,1,14,21,ENG,58eee997
681,5,0,1,2,9,2,1,0,0,0,5,22,21,ENG,59e6e5bf
519,14,1,3,1,44,5,0,0,0,0,3,9,21,ENG,5a04fd92
263,5,3,0,2,1,2,0,0,0,0,0,5,21,ENG,5a4280b1
1194,18,17,1,15,8,1,0,0,0,0,0,16,21,ENG,5a7301ae
823,157,4,1,1,35,153,0,0,0,0,0,32,21,ENG,5c2b4f07
620,187,6,0,0,27,181,0,0,0,0,2,37,21,ENG,5cbd1eb0
1142,40,19,8,3,7,3,0,0,0,0,4,21,21,ENG,5cdddffa
78,0,0,0,1,5,0,0,0,0,0,0,1,21,ENG,5e105217
123,20,1,0,0,1,19,0,0,0,0,0,3,21,ENG,5e74d6c8
3,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,5ed97752
1717,20,11,0,10,1,9,0,0,0,0,0,9,21,ENG,5eecec3d
959,192,31,0,4,40,159,2,0,2,0,13,26,21,ENG,5f09991f
176,11,10,0,1,0,1,0,0,0,0,0,1,21,ENG,5f1a2f31
491,126,18,0,4,39,108,0,0,0,0,1,6,21,ENG,615ef733
47,17,3,0,0,0,0,0,0,0,0,0,0,21,ENG,62d7ef38
33,33,10,0,0,0,0,0,0,0,0,0,0,21,ENG,6385ebfb
404,23,1,5,1,22,6,13,8,1,0,1,8,21,ENG,6421ec64
2760,40,38,2,19,14,1,1,0,0,0,1,15,21,ENG,6434f10d
329,13,7,0,3,11,0,6,2,0,4,0,4,21,ENG,64b08de7
119,0,0,0,0,0,0,0,0,0,0,1,1,21,ENG,653ee42d
170,2,0,0,0,2,0,0,0,0,0,0,3,21,ENG,6612cd8c
1594,26,22,0,13,9,4,0,0,0,0,3,18,21,ENG,6613c819
692,46,16,5,5,64,8,21,6,13,0,4,14,21,ENG,6622454d
13,2,0,0,0,0,2,0,0,0,0,0,0,21,ENG,6722d4f0
1526,28,26,1,6,2,2,0,0,0,0,5,10,21,ENG,67ac5bb8
2005,223,22,3,17,82,185,16,14,0,0,7,39,21,ENG,67ca8566
59,0,0,0,0,0,0,0,0,0,0,0,3,21,ENG,6956ff08
879,223,46,0,11,0,0,0,0,0,0,4,1,21,ENG,6a713852
1008,57,21,0,9,2,36,0,0,0,0,2,11,21,ENG,6adbc307
1421,17,16,1,4,5,1,0,0,0,0,3,15,21,ENG,6b47c5db
1016,350,83,0,3,0,0,0,0,0,0,3,0,21,ENG,6b625ac2
1417,17,12,2,5,13,5,0,0,0,0,0,22,21,ENG,6bb2c084
9,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG,6bd603db
472,3,1,3,2,12,0,0,0,0,0,3,15,21,ENG,6c17e046
1661,35,31,2,10,7,4,0,0,0,0,1,18,21,ENG,6c203af0
656,37,1,2,8,69,29,0,0,0,0,5,20,21,ENG,6ca5ec4b
1226,32,28,0,6,0,1,0,0,0,0,1,6,21,ENG,6d5701f2
18,1,0,0,0,1,1,0,0,0,0,0,0,21,ENG,6d646ff7
146,8,2,0,2,16,0,6,4,0,0,0,8,21,ENG,6e7f1353
1354,85,74,0,12,23,1,1,0,0,0,6,18,21,ENG,6f7d826d
993,153,45,8,25,88,27,58,28,20,0,3,15,21,ENG,715bf047
471,136,33,0,3,105,65,38,26,10,2,4,15,21,ENG,71ef519e
12,3,0,0,0,0,0,0,0,0,0,1,0,21,ENG,728e9b2e
422,47,7,0,0,6,40,0,0,0,0,1,4,21,ENG,7399c7a8
1009,13,12,0,2,3,1,0,0,0,0,0,6,21,ENG,74b2cd7e
505,4,0,0,3,5,4,0,0,0,0,2,11,21,ENG,74e12f1e
316,81,2,0,1,28,79,0,0,0,0,1,15,21,ENG,758dd7f0
478,68,1,1,1,15,67,0,0,0,0,2,19,21,ENG,75a72a99
827,130,34,2,1,100,4,60,40,16,2,6,19,21,ENG,76dd1480
680,44,22,1,6,3,1,0,0,0,0,5,12,21,ENG,77bb1522
466,113,7,0,1,18,106,0,0,0,0,1,15,21,ENG,77cf6852
758,119,4,0,3,72,115,0,0,0,0,2,42,21,ENG,77d7c96f
1686,44,30,3,19,7,3,0,0,0,0,5,12,21,ENG,77e84962
442,2,1,1,0,4,0,0,0,0,0,3,14,21,ENG,78b8ac63
720,27,26,0,3,0,1,0,0,0,0,1,3,21,ENG,7914b9fe
472,61,15,2,1,36,1,30,14,8,0,0,6,21,ENG,79300479
923,388,135,0,1,0,0,0,0,0,0,8,0,21,ENG,7956236f
458,350,82,0,0,0,0,0,0,0,0,2,0,21,ENG,79b0d6a0
786,71,10,2,5,68,46,13,11,0,0,2,29,21,ENG,79bc4c45
1743,27,25,7,15,6,2,0,0,0,0,4,11,21,ENG,79c0821a
666,80,5,5,9,122,4,59,54,0,1,6,36,21,ENG,79c84d1c
543,14,13,0,9,0,1,0,0,0,0,1,1,21,ENG,7a11550b
627,7,3,0,0,2,2,0,0,0,0,2,8,21,ENG,7a1f2c08
919,234,61,0,2,0,0,0,0,0,0,4,0,21,ENG,7a2e46a8
194,25,0,0,0,22,25,0,0,0,0,2,7,21,ENG,7af88b33
1071,157,39,2,3,205,4,80,32,20,0,1,31,21,ENG,7ba2eaa9
382,207,35,0,0,0,0,0,0,0,0,3,0,21,ENG,7ba6d84e
524,36,9,0,4,72,10,17,7,7,0,3,18,21,ENG,7bb5f40e
1035,160,37,6,3,134,12,84,33,29,8,4,36,21,ENG,7c104bb7
3,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,7c39363f
234,4,2,0,3,1,2,0,0,0,0,1,2,21,ENG,7d2d3329
28,1,1,0,0,0,0,0,0,0,0,0,0,21,ENG,7edfbb8a
2080,36,29,0,6,1,7,0,0,0,0,1,5,21,ENG,7f3b388c
617,25,1,4,8,32,9,6,2,1,1,1,17,21,ENG,7fcc71d8
1418,96,71,0,2,27,10,12,2,4,3,2,19,21,ENG,803ae100
5,0,0,0,0,0,0,0,0,0,0,0,0,21,ENG,80c31c97
616,66,15,1,2,38,11,10,4,3,0,4,14,21,ENG,810e3c74
472,20,6,2,0,21,1,4,2,2,0,5,14,21,ENG,819aa8e7
1693,53,28,4,9,30,2,20,4,7,0,5,17,21,ENG,819b3158
43,2,0,0,0,5,0,2,1,1,0,0,1,21,ENG,81d8091f
1083,28,5,1,5,45,7,2,0,1,0,7,38,21,ENG,82927de4
1630,59,53,0,21,5,5,0,0,0,0,7,12,21,ENG,8397a50c
383,85,16,0,2,34,69,0,0,0,0,1,8,21,ENG,839c14e1
396,11,6,3,6,11,0,1,0,0,0,3,11,21,ENG,83d074ff
